,time_stamp,congestion_rate,week
536,2023-03-24 06:00:00,0.25806451612903225,0
537,2023-03-24 07:00:00,0.22043010752688172,0
538,2023-03-24 08:00:00,0.21505376344086022,0
539,2023-03-24 09:00:00,0.22043010752688172,0
540,2023-03-24 10:00:00,0.22043010752688172,1
541,2023-03-24 11:00:00,0.22580645161290322,1
542,2023-03-24 12:00:00,0.22580645161290322,1
543,2023-03-24 13:00:00,0.22580645161290322,1
544,2023-03-24 14:00:00,0.22580645161290322,1
545,2023-03-24 15:00:00,0.23118279569892472,1
546,2023-03-24 16:00:00,0.23655913978494625,1
547,2023-03-24 17:00:00,0.25268817204301075,1
548,2023-03-24 18:00:00,0.26881720430107525,1
549,2023-03-24 19:00:00,0.26344086021505375,1
550,2023-03-24 20:00:00,0.25268817204301075,1
551,2023-03-24 21:00:00,0.24731182795698925,1
552,2023-03-24 22:00:00,0.24731182795698925,1
553,2023-03-24 23:00:00,0.24731182795698925,1
554,2023-03-25 00:00:00,0.25268817204301075,1
555,2023-03-25 01:00:00,0.25806451612903225,1
556,2023-03-25 02:00:00,0.25806451612903225,1
557,2023-03-25 03:00:00,0.25806451612903225,1
558,2023-03-25 04:00:00,0.25268817204301075,1
559,2023-03-25 05:00:00,0.25806451612903225,1
560,2023-03-25 06:00:00,0.25806451612903225,1
561,2023-03-25 07:00:00,0.25806451612903225,1
562,2023-03-25 08:00:00,0.25806451612903225,1
563,2023-03-25 09:00:00,0.25806451612903225,1
564,2023-03-25 10:00:00,0.26344086021505375,1
565,2023-03-25 11:00:00,0.25268817204301075,1
566,2023-03-25 12:00:00,0.25806451612903225,1
567,2023-03-25 13:00:00,0.25268817204301075,1
568,2023-03-25 14:00:00,0.25268817204301075,1
569,2023-03-25 15:00:00,0.25268817204301075,1
570,2023-03-25 16:00:00,0.24731182795698925,1
571,2023-03-25 17:00:00,0.24731182795698925,1
572,2023-03-25 18:00:00,0.25806451612903225,1
573,2023-03-25 19:00:00,0.26881720430107525,1
574,2023-03-25 20:00:00,0.26881720430107525,1
575,2023-03-25 21:00:00,0.26881720430107525,1
576,2023-03-25 22:00:00,0.27419354838709675,1
577,2023-03-25 23:00:00,0.26881720430107525,1
578,2023-03-26 00:00:00,0.24193548387096775,1
579,2023-03-26 01:00:00,0.26881720430107525,1
580,2023-03-26 02:00:00,0.25806451612903225,1
581,2023-03-26 03:00:00,0.25806451612903225,1
582,2023-03-26 04:00:00,0.24193548387096775,1
583,2023-03-26 05:00:00,0.24193548387096775,1
584,2023-03-26 06:00:00,0.23655913978494625,1
585,2023-03-26 07:00:00,0.23655913978494625,1
586,2023-03-26 08:00:00,0.23655913978494625,1
587,2023-03-26 09:00:00,0.23655913978494625,1
588,2023-03-26 10:00:00,0.24193548387096775,0
589,2023-03-26 11:00:00,0.23655913978494625,0
590,2023-03-26 12:00:00,0.23655913978494625,0
591,2023-03-26 13:00:00,0.22580645161290322,0
592,2023-03-26 14:00:00,0.23655913978494625,0
593,2023-03-26 15:00:00,0.23655913978494625,0
594,2023-03-26 16:00:00,0.2903225806451613,0
595,2023-03-26 17:00:00,0.3870967741935484,0
596,2023-03-26 18:00:00,0.5645161290322581,0
597,2023-03-26 19:00:00,0.7849462365591398,0
598,2023-03-26 20:00:00,0.7849462365591398,0
599,2023-03-26 21:00:00,0.7526881720430108,0
600,2023-03-26 22:00:00,0.7849462365591398,0
601,2023-03-26 23:00:00,0.7849462365591398,0
602,2023-03-27 00:00:00,0.7849462365591398,0
603,2023-03-27 01:00:00,0.7795698924731183,0
604,2023-03-27 02:00:00,0.7419354838709677,0
605,2023-03-27 03:00:00,0.6075268817204301,0
606,2023-03-27 04:00:00,0.44623655913978494,0
607,2023-03-27 05:00:00,0.44086021505376344,0
608,2023-03-27 06:00:00,0.41397849462365593,0
609,2023-03-27 07:00:00,0.4032258064516129,0
610,2023-03-27 08:00:00,0.40860215053763443,0
611,2023-03-27 09:00:00,0.4032258064516129,0
612,2023-03-27 10:00:00,0.4032258064516129,0
613,2023-03-27 11:00:00,0.4032258064516129,0
614,2023-03-27 12:00:00,0.40860215053763443,0
615,2023-03-27 13:00:00,0.4032258064516129,0
616,2023-03-27 14:00:00,0.41397849462365593,0
617,2023-03-27 15:00:00,0.41935483870967744,0
618,2023-03-27 16:00:00,0.45161290322580644,0
619,2023-03-27 17:00:00,0.532258064516129,0
620,2023-03-27 18:00:00,0.6451612903225806,0
621,2023-03-27 19:00:00,0.7365591397849462,0
622,2023-03-27 20:00:00,0.7580645161290323,0
623,2023-03-27 21:00:00,0.6881720430107527,0
624,2023-03-27 22:00:00,0.7580645161290323,0
625,2023-03-27 23:00:00,0.7634408602150538,0
626,2023-03-28 00:00:00,0.7526881720430108,0
627,2023-03-28 01:00:00,0.7150537634408602,0
628,2023-03-28 02:00:00,0.6774193548387096,0
629,2023-03-28 03:00:00,0.510752688172043,0
630,2023-03-28 04:00:00,0.34946236559139787,0
631,2023-03-28 05:00:00,0.3387096774193548,0
632,2023-03-28 06:00:00,0.3387096774193548,0
633,2023-03-28 07:00:00,0.3279569892473118,0
634,2023-03-28 08:00:00,0.3172043010752688,0
635,2023-03-28 09:00:00,0.3172043010752688,0
636,2023-03-28 10:00:00,0.3172043010752688,0
637,2023-03-28 11:00:00,0.3172043010752688,0
638,2023-03-28 12:00:00,0.3172043010752688,0
639,2023-03-28 13:00:00,0.3172043010752688,0
640,2023-03-28 14:00:00,0.3172043010752688,0
641,2023-03-28 15:00:00,0.3172043010752688,0
642,2023-03-28 16:00:00,0.34408602150537637,0
643,2023-03-28 17:00:00,0.3978494623655914,0
644,2023-03-28 18:00:00,0.478494623655914,0
645,2023-03-28 19:00:00,0.5,0
646,2023-03-28 20:00:00,0.7688172043010753,0
647,2023-03-28 21:00:00,0.7043010752688172,0
